ImageNames,date,POT,Temperature,Irradiance,OT
20180405134500.jpg,2018/4/5 13:45,6.545,4.9,167.5,9.7198
20180405135000.jpg,2018/4/5 13:50,6.64,4.9,178,10.3767
20180405135500.jpg,2018/4/5 13:55,6.67,4.75,179,10.2829
20180405140000.jpg,2018/4/5 14:00,6.463333333,4.433333333,184.3333333,10.39923333
20180405140500.jpg,2018/4/5 14:05,6.39,4.5,199.5,11.40525
20180405141000.jpg,2018/4/5 14:10,6.7,4.7,197,11.1163
20180405141500.jpg,2018/4/5 14:15,6.605,4.6,169.5,9.9744
20180405142000.jpg,2018/4/5 14:20,6.295,4.7,158,8.8932
20180405142500.jpg,2018/4/5 14:25,5.91,4.6,148,7.9998
20180405143000.jpg,2018/4/5 14:30,5.62,4.55,124.5,6.8225
20180405143500.jpg,2018/4/5 14:35,5.15,4.2,105,6.01225
20180405144000.jpg,2018/4/5 14:40,4.74,4.1,98,5.5095
20180405144500.jpg,2018/4/5 14:45,4.62,4.15,90.5,5.22945
20180405145000.jpg,2018/4/5 14:50,4.43,4.05,92.5,5.3871
20180405145500.jpg,2018/4/5 14:55,4.35,4,91,5.3981
20180405150000.jpg,2018/4/5 15:00,4.14,4,82,4.6415
20180405150500.jpg,2018/4/5 15:05,4.07,4,73,4.4613
20180405151000.jpg,2018/4/5 15:10,4.08,4,74,4.6007
20180405151500.jpg,2018/4/5 15:15,4.18,4.1,79,4.77825
20180405152000.jpg,2018/4/5 15:20,4.35,4.1,79,5.0559
20180405152500.jpg,2018/4/5 15:25,4.19,4,78.5,4.7753
20180405153000.jpg,2018/4/5 15:30,4.08,4,68,3.9424
20180405153500.jpg,2018/4/5 15:35,3.86,4.033333333,48,3.145366667
20180405154000.jpg,2018/4/5 15:40,3.76,4.05,44,2.88595
20180405154500.jpg,2018/4/5 15:45,3.68,4,43,2.6854
20180405155000.jpg,2018/4/5 15:50,3.633333333,4,47.33333333,2.894866667
20180405155500.jpg,2018/4/5 15:55,3.68,4.2,51,3.085
20180405160000.jpg,2018/4/5 16:00,3.795,4.25,52.5,3.139
20180405160500.jpg,2018/4/5 16:05,3.86,4.3,54.5,3.25805
20180405161000.jpg,2018/4/5 16:10,3.91,4.3,63.5,3.61045
20180405161500.jpg,2018/4/5 16:15,4.03,4.3,64,3.7232
20180405162000.jpg,2018/4/5 16:20,4.01,4.3,50.5,3.2632
20180405162500.jpg,2018/4/5 16:25,3.94,4.25,47,3.0222
20180405163000.jpg,2018/4/5 16:30,3.815,4.2,48.5,3.04465
20180406090500.jpg,2018/4/6 9:05,4.34,2.4,277,15.2727
20180406091000.jpg,2018/4/6 9:10,4.59,2.3,281,15.79655
20180406091500.jpg,2018/4/6 9:15,4.72,2.3,281,15.3902
20180406092000.jpg,2018/4/6 9:20,4.855,2.45,292.5,15.92295
20180406092500.jpg,2018/4/6 9:25,5.21,2.65,309.5,16.66785
20180406093000.jpg,2018/4/6 9:30,5.155,2.55,326,17.9163
20180406093500.jpg,2018/4/6 9:35,5.3,2.6,325,17.7038
20180406094000.jpg,2018/4/6 9:40,5.69,2.6,331.5,18.3033
20180406094500.jpg,2018/4/6 9:45,5.49,2.65,343,18.9488
20180406095000.jpg,2018/4/6 9:50,5.72,2.85,352,19.57305
20180406095500.jpg,2018/4/6 9:55,6.28,3.4,364,21.2872
20180406100000.jpg,2018/4/6 10:00,6.793333333,3.366666667,395,22.85296667
20180406100500.jpg,2018/4/6 10:05,7.12,3.3,413,25.1151
20180406101000.jpg,2018/4/6 10:10,7.74,3.4,446,26.9694
20180406101500.jpg,2018/4/6 10:15,7.74,3.4,446,25.8802
20180406102000.jpg,2018/4/6 10:20,8.315,3.7,453,26.57455
20180406102500.jpg,2018/4/6 10:25,9.285,3.95,597.5,33.99555
20180406103000.jpg,2018/4/6 10:30,9.97,4,504.6666667,31.00813333
20180406103500.jpg,2018/4/6 10:35,9.525,3.9,506,29.138
20180406104000.jpg,2018/4/6 10:40,9.965,4.4,570,33.26
20180406104500.jpg,2018/4/6 10:45,10.08,4.3,496,30.466
20180406105000.jpg,2018/4/6 10:50,9.676666667,4.066666667,473,28.75193333
20180406105500.jpg,2018/4/6 10:55,9.68,4.4,448.5,26.7848
20180406110000.jpg,2018/4/6 11:00,9.1,4,478,27.9974
20180406110500.jpg,2018/4/6 11:05,9.64,4.5,511.5,30.1141
20180406111000.jpg,2018/4/6 11:10,9.5,4.3,566,33.1253
20180406111500.jpg,2018/4/6 11:15,10.94,5.15,683,40.9033
20180406112000.jpg,2018/4/6 11:20,12.12,5.1,735,45.3625
20180406112500.jpg,2018/4/6 11:25,12.49,4.866666667,657.3333333,41.96233333
20180406113000.jpg,2018/4/6 11:30,12.265,5.2,609,36.0775
20180406113500.jpg,2018/4/6 11:35,12.245,5.15,548,32.8502
20180406114000.jpg,2018/4/6 11:40,12.32,5.7,501,30.2248
20180406114500.jpg,2018/4/6 11:45,11.075,5.1,473,27.7652
20180406115000.jpg,2018/4/6 11:50,10.18,4.9,444,26.1033
20180406115500.jpg,2018/4/6 11:55,9.71,4.85,432.5,25.19515
20180406120000.jpg,2018/4/6 12:00,8.815,5,428,24.41995
20180406120500.jpg,2018/4/6 12:05,8.345,4.6,417.5,24.03455
20180406121000.jpg,2018/4/6 12:10,8.71,5.2,407,23.4155
20180406121500.jpg,2018/4/6 12:15,8.62,5.2,403,22.9242
20180406122000.jpg,2018/4/6 12:20,8.38,4.75,395.5,22.3332
20180406122500.jpg,2018/4/6 12:25,8.88,5.2,393.5,22.155
20180406123000.jpg,2018/4/6 12:30,8.88,4.95,396.5,21.9822
20180406123500.jpg,2018/4/6 12:35,8.72,5,411,23.2921
20180406124000.jpg,2018/4/6 12:40,8.74,5.033333333,423.3333333,24.14313333
20180406124500.jpg,2018/4/6 12:45,8.6,4.8,421,23.9384
20180406125000.jpg,2018/4/6 12:50,8.64,4.9,396,23.0233
20180406125500.jpg,2018/4/6 12:55,8.555,4.7,382,21.88245
20180406130000.jpg,2018/4/6 13:00,9.153333333,5.166666667,390.6666667,22.1258
20180406130500.jpg,2018/4/6 13:05,9.37,5.1,392,22.5219
20180406131000.jpg,2018/4/6 13:10,9.015,5.2,380.5,22.1558
20180406131500.jpg,2018/4/6 13:15,8.795,5.4,361,20.84835
20180406132000.jpg,2018/4/6 13:20,9.3,5.9,353,20.2951
20180406132500.jpg,2018/4/6 13:25,9.125,5.9,354.5,20.1191
20180406133000.jpg,2018/4/6 13:30,8.62,5.85,361.5,20.22705
20180406133500.jpg,2018/4/6 13:35,9.08,6.1,364,21.1122
20180406134000.jpg,2018/4/6 13:40,9.24,5.9,427.5,23.5803
20180406134500.jpg,2018/4/6 13:45,9.83,6,445.5,25.287
20180406135000.jpg,2018/4/6 13:50,9.795,5.9,469,27.02305
20180406135500.jpg,2018/4/6 13:55,10.43,6.3,502,29.5833
